"","id","month","price","bedrooms","bathrooms","sqft_living","condition","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long"
"13566",7893801760,"11",368000,3,1.75,2120,4,1060,1060,1966,0,98198,47.4109,-122.329
"13567",5259800440,"09",232000,3,1.75,1290,3,1290,0,1984,0,98023,47.323,-122.349
"13568",7338402850,"11",250000,4,3,1800,3,1800,0,2000,0,98108,47.5333,-122.294
"13569",1423910130,"02",220000,3,1.75,1230,4,1230,0,1966,0,98058,47.4528,-122.172
"13570",2769602135,"08",435000,3,2,1380,3,750,630,1986,0,98107,47.6753,-122.363
"13571",2473380920,"08",206325,5,2.5,1720,3,1720,0,1970,0,98058,47.4572,-122.167
"13572",2473380920,"02",339000,5,2.5,1720,3,1720,0,1970,0,98058,47.4572,-122.167
"13573",2787700630,"03",399000,4,2.5,2100,5,2100,0,1969,0,98059,47.5078,-122.161
"13574",7215720420,"03",640000,4,2.5,2210,3,2210,0,1999,0,98075,47.5992,-122.019
"13575",2856100250,"11",735000,4,2.5,2470,3,2470,0,2004,0,98117,47.6765,-122.389
"13576",9421500130,"06",378000,5,2.5,2760,4,1600,1160,1960,0,98125,47.7255,-122.297
"13577",1250201640,"05",775000,3,2,2540,4,1600,940,1905,0,98144,47.5972,-122.292
"13578",5316100920,"07",2250000,3,4.25,5150,3,4170,980,1954,0,98112,47.6288,-122.282
"13579",6813600605,"01",1350000,4,4.5,3420,3,3420,0,2014,0,98103,47.6875,-122.33
"13580",1974300020,"08",380000,4,2.5,2270,3,1540,730,1967,0,98034,47.7089,-122.241
"13581",1974300020,"02",624900,4,2.5,2270,3,1540,730,1967,0,98034,47.7089,-122.241
"13582",3630020380,"11",379770,3,2.5,1470,3,1160,310,2005,0,98029,47.5472,-121.998
"13583",1771000290,"12",340000,3,1.75,1280,3,1030,250,1976,0,98077,47.7427,-122.071
"13584",5126310470,"01",515500,4,2.75,2830,3,2830,0,2005,0,98059,47.4863,-122.14
"13585",1870400605,"11",6e+05,4,2.25,1970,3,1500,470,1908,0,98115,47.6725,-122.293
"13586",8079010190,"06",440000,4,2.5,2250,3,2250,0,1989,0,98059,47.5123,-122.15
"13587",3448002285,"07",475000,4,2,2100,5,1050,1050,1962,0,98125,47.7139,-122.292
"13588",9284801100,"01",317000,3,1.5,1060,2,1060,0,1981,0,98126,47.5532,-122.372
"13589",452002135,"04",1070000,4,2.5,2740,3,2740,0,2012,0,98107,47.674,-122.371
"13590",6610000591,"10",1205000,4,2.75,2470,3,1570,900,1960,2005,98107,47.6586,-122.358
"13591",7518501025,"03",580000,3,1.75,1970,3,1130,840,1908,1965,98117,47.6831,-122.379
"13592",6072400470,"11",518000,4,2.5,2070,3,1370,700,1969,0,98006,47.5592,-122.178
"13593",1865800250,"12",147500,3,1.75,1010,3,1010,0,1969,0,98042,47.375,-122.117
"13594",6072650250,"04",555000,4,2.25,2220,4,1450,770,1965,0,98006,47.5429,-122.177
"13595",8807900233,"06",427500,2,2,1090,3,1090,0,2008,0,98109,47.6341,-122.342
"13596",3585901025,"06",1735000,3,2.5,4310,5,2510,1800,1982,0,98177,47.7624,-122.38
"13597",9238440020,"07",265950,3,2.5,1490,3,1490,0,2002,0,98042,47.374,-122.133
"13598",3904920380,"03",578550,3,2.5,2120,4,2120,0,1989,0,98029,47.5669,-122.012
"13599",3630080430,"06",451000,4,2.5,1670,3,1670,0,2005,0,98029,47.5532,-121.998
"13600",8682262230,"08",489000,2,1.75,1810,3,1810,0,2004,0,98053,47.7177,-122.034
"13601",7214800430,"03",475000,3,3,2540,3,1580,960,1978,0,98072,47.754,-122.144
"13602",6430000275,"05",485000,3,2,1420,3,1420,0,1905,2013,98103,47.6872,-122.349
"13603",1924079090,"10",530000,3,2.75,2440,3,1840,600,1987,0,98027,47.5453,-121.957
"13604",1509500380,"01",379000,4,2.5,2570,3,2570,0,1994,0,98030,47.3842,-122.17
"13605",9809000010,"01",1629000,5,2.5,3090,4,3090,0,1964,0,98004,47.6458,-122.218
"13606",8722101100,"03",739000,3,1.75,2050,4,1300,750,1926,0,98112,47.6374,-122.304
"13607",3629830250,"12",637500,4,3,2320,3,2160,160,1999,0,98029,47.546,-122.009
"13608",868001435,"01",2225000,3,3,3450,4,1960,1490,1949,1993,98177,47.7067,-122.38
"13609",7852010950,"10",543500,4,2.5,2550,3,2550,0,1998,0,98065,47.5373,-121.87
"13610",2395710010,"06",376000,4,2.75,2420,3,2420,0,2005,0,98038,47.3772,-122.029
"13611",3630000130,"10",430000,3,2.25,1470,3,1470,0,2005,0,98029,47.5478,-121.999
"13612",2105200010,"09",515000,4,2.5,2030,4,1530,500,1953,0,98166,47.4413,-122.345
"13613",5608030020,"02",6e+05,5,3.5,3370,3,2650,720,1998,0,98027,47.5584,-122.089
"13614",3404700080,"11",476800,3,1.75,1900,4,1900,0,1919,0,98052,47.7265,-122.136
"13615",1890000275,"04",815000,3,1.5,1940,4,1740,200,1916,0,98105,47.6618,-122.325
"13616",7852000010,"05",455600,3,2.5,2420,3,2420,0,1998,0,98065,47.5382,-121.871
"13617",4232902335,"08",1200000,5,4,2710,3,2380,330,1974,2008,98119,47.6346,-122.364
"13618",4232900250,"07",525000,2,1.5,1340,3,1340,0,1903,0,98119,47.6358,-122.364
"13619",1312930250,"05",242000,3,1.75,1310,3,1310,0,1979,0,98198,47.4051,-122.29
"13620",6446200305,"06",715000,4,2.5,2650,4,1680,970,1960,0,98029,47.5535,-122.028
"13621",7852020670,"04",475000,3,2.75,1890,3,1890,0,1999,0,98065,47.5336,-121.867
"13622",4475000170,"11",370000,4,3,2580,3,2580,0,1999,0,98058,47.4286,-122.185
"13623",7202360170,"05",788600,4,2.75,3500,3,3500,0,2005,0,98053,47.6818,-122.025
"13624",2825079001,"08",8e+05,5,1.75,1930,3,1930,0,1930,0,98014,47.6294,-121.911
"13625",3905040780,"09",520000,4,3,2190,4,2190,0,1992,0,98029,47.5693,-122.002
"13626",2488200168,"07",725000,3,1.75,1530,3,1530,0,1985,0,98136,47.5239,-122.388
"13627",8835700010,"01",919000,4,2.5,3620,3,2220,1400,1993,0,98075,47.5604,-122.027
"13628",303800020,"05",425000,3,2.75,3370,3,2650,720,1986,0,98092,47.3411,-122.197
"13629",3971700670,"03",420000,5,2.5,2100,3,1140,960,1983,0,98155,47.7723,-122.317
"13630",2481610050,"11",905000,4,3,3370,4,3370,0,1981,0,98072,47.733,-122.129
"13631",7202330170,"07",438000,3,2.5,1650,3,1650,0,2003,0,98053,47.682,-122.034
"13632",9430100020,"06",725000,4,2.75,2630,3,2630,0,1994,0,98052,47.6846,-122.163
"13633",2436700280,"05",840000,4,1.75,2330,5,1300,1030,1924,0,98105,47.666,-122.289
"13634",7525211410,"07",425500,3,2.5,1970,3,1970,0,1978,0,98052,47.6345,-122.108
"13635",3760500514,"09",853505,3,2.5,2820,3,1770,1050,1985,0,98034,47.7019,-122.228
"13636",7853302130,"06",418500,3,2.5,2060,3,2060,0,2007,0,98065,47.5415,-121.884
"13637",811000050,"12",826000,3,1.5,1890,3,1890,0,1929,0,98109,47.6312,-122.353
"13638",8691330130,"06",742000,4,2.5,2810,3,2810,0,1997,0,98075,47.5943,-121.981
"13639",9542801410,"01",286000,4,1.75,2190,2,2190,0,1978,0,98023,47.3003,-122.373
"13640",7202330190,"10",421200,3,2.5,1440,3,1440,0,2003,0,98053,47.6821,-122.035
"13641",3303950660,"07",390000,3,3,2480,3,1500,980,1994,0,98038,47.3778,-122.033
"13642",4140930010,"09",739000,4,2.5,2780,3,2780,0,2002,0,98006,47.5656,-122.122
"13643",2724069169,"07",499900,4,3,2180,4,2180,0,1968,0,98027,47.5338,-122.033
"13644",7979900430,"12",670000,3,2.25,3340,3,3340,0,1950,1992,98155,47.744,-122.292
"13645",1338300010,"10",842500,3,2.25,2560,3,2150,410,1910,0,98112,47.6321,-122.306
"13646",5238800020,"12",492500,2,2.25,1600,4,1600,0,1978,0,98070,47.4422,-122.505
"13647",4154305575,"09",836500,3,2.5,2230,3,2230,0,1996,0,98118,47.558,-122.265
"13648",4146800050,"11",563000,3,2,1580,3,870,710,1940,0,98103,47.6881,-122.342
"13649",3793500050,"03",310000,3,2.5,1890,3,1890,0,2003,0,98038,47.3673,-122.031
"13650",641900050,"08",335000,4,2.25,2160,3,1460,700,1965,0,98133,47.7595,-122.356
"13651",641900050,"02",499950,4,2.25,2160,3,1460,700,1965,0,98133,47.7595,-122.356
"13652",1453602313,"10",297000,2,1.5,1430,3,1430,0,1999,0,98125,47.7222,-122.29
"13653",7525900050,"12",780000,3,2.25,2206,3,866,1340,1983,0,98074,47.6302,-122.069
"13654",952006728,"06",330000,3,2.5,1070,3,720,350,2005,0,98102,47.5617,-122.385
"13655",1088801350,"02",525000,3,2.5,2320,3,1730,590,1990,0,98011,47.7394,-122.204
"13656",3575302759,"08",365000,2,1.75,1270,4,1270,0,1982,0,98074,47.6186,-122.063
"13657",3508100161,"03",5e+05,4,3,2570,3,2570,0,1930,0,98116,47.5821,-122.401
"13658",1823099028,"07",440000,3,2,1790,3,1790,0,2007,0,98045,47.4826,-121.698
"13659",9414700020,"04",331000,4,3,2483,3,2483,0,2005,0,98030,47.3623,-122.199
"13660",2331300415,"06",780000,3,2.25,2140,3,2140,0,1905,2006,98103,47.6767,-122.351
"13661",6815100380,"05",855000,3,1.75,1900,3,1300,600,1965,0,98103,47.6854,-122.331
"13662",7575610250,"10",225000,3,2.25,1650,3,1290,360,1986,0,98003,47.3532,-122.304
"13663",7525410190,"05",550000,3,1.75,2910,3,2910,0,1979,0,98075,47.5747,-122.035
"13664",6819100020,"05",1425000,4,4.25,4960,3,3680,1280,1909,2003,98109,47.6437,-122.356
"13665",1868902745,"05",805000,3,2,2710,4,1880,830,1929,0,98115,47.6747,-122.295
"13666",3783100080,"06",261000,3,1.5,1810,3,950,860,1983,0,98042,47.3585,-122.067
"13667",1112700010,"06",390000,3,2.25,1600,3,1090,510,1979,0,98034,47.7281,-122.232
"13668",9269260420,"11",436000,4,2.5,2640,3,2640,0,2000,0,98011,47.754,-122.217
"13669",9286730020,"03",1802750,5,3.25,3890,3,2260,1630,1977,0,98004,47.6312,-122.224
"13670",8673400190,"07",557000,3,2.5,1630,3,1630,0,2004,0,98107,47.6693,-122.393
"13671",3296900280,"03",425000,3,2.5,1800,3,1800,0,1993,0,98019,47.7334,-121.97
"13672",5459000305,"04",648752,3,2.25,2060,5,1070,990,1964,0,98040,47.5767,-122.233
"13673",4122900020,"06",1388000,4,3,4040,3,2020,2020,1972,2001,98004,47.6408,-122.212
"13674",5212000020,"03",630100,4,2.75,1910,5,1160,750,1977,0,98033,47.6999,-122.2
"13675",1825079005,"06",739000,4,2.5,2800,3,2800,0,1999,0,98014,47.6586,-121.962
"13676",6450303235,"08",269000,3,1.5,1320,3,1320,0,1986,0,98133,47.7316,-122.338
"13677",7853300020,"03",475000,5,2.75,3100,3,3100,0,2007,0,98065,47.5369,-121.887
"13678",3861440010,"07",302000,4,2.75,2030,4,2030,0,1988,0,98003,47.282,-122.303
"13679",2505500009,"04",565000,4,2,2040,3,2040,0,1961,0,98033,47.6689,-122.195
"13680",2597650660,"10",775000,4,2.5,3180,3,3180,0,1988,0,98027,47.5172,-122.053
"13681",7304300470,"09",375000,3,1.75,1260,5,1260,0,1947,0,98155,47.7444,-122.321
"13682",7334600170,"10",345000,3,1.5,1390,3,1390,0,1979,0,98045,47.4704,-121.747
"13683",7222000244,"02",3e+05,3,3,2850,3,2240,610,1977,0,98055,47.4655,-122.209
"13684",9558020840,"04",364950,4,2.5,2070,3,2070,0,2002,0,98058,47.4496,-122.12
"13685",5592900020,"12",410000,3,3.25,2650,4,1760,890,1956,0,98056,47.4821,-122.192
"13686",8732190380,"04",231000,3,1.75,1220,3,1220,0,1978,0,98023,47.3111,-122.396
"13687",2249800080,"05",445000,3,2,1630,3,1630,0,1987,0,98056,47.5168,-122.193
"13688",2062600020,"07",530000,2,2.5,1785,3,1595,190,1975,0,98004,47.5959,-122.198
"13689",7660100309,"12",353500,3,2.5,1260,3,840,420,2008,0,98144,47.5872,-122.316
"13690",6093900280,"05",209950,3,1.5,1380,3,1380,0,1960,0,98003,47.3146,-122.323
"13691",4154303125,"04",650000,3,1.75,2330,4,1320,1010,1950,0,98118,47.565,-122.274
"13692",3826500020,"08",257000,3,2.25,1730,3,1180,550,1978,0,98030,47.3823,-122.166
"13693",9238440130,"06",337000,4,2.5,2230,4,2230,0,2002,0,98042,47.3745,-122.131
"13694",3630030010,"09",541000,3,2.5,1790,3,1790,0,2005,0,98029,47.5499,-121.998
"13695",1592000130,"11",577500,3,2.5,2280,3,2280,0,1984,0,98074,47.6217,-122.034
"13696",2487200279,"11",560000,3,2.5,2430,3,1270,1160,1978,0,98136,47.5198,-122.389
"13697",1959703070,"10",979700,5,3,3730,3,2160,1570,1927,0,98102,47.6507,-122.32
"13698",4038700680,"07",750000,5,3,2230,3,1150,1080,1960,2014,98008,47.6154,-122.115
"13699",6392003810,"05",530000,4,1.75,1814,4,944,870,1951,0,98115,47.684,-122.281
"13700",7806210250,"04",235000,4,1.75,1920,4,1000,920,1977,0,98002,47.292,-122.195
"13701",2919200440,"04",715000,4,2.5,1860,3,1170,690,1928,2014,98117,47.6886,-122.359
"13702",6751500185,"04",795000,5,3,2750,4,1730,1020,1957,0,98008,47.5878,-122.13
"13703",5137300130,"05",465000,4,2.5,1930,4,1930,0,1968,0,98023,47.3367,-122.335
"13704",2744000010,"05",287600,3,2.5,1950,3,1950,0,1990,0,98001,47.343,-122.28
"13705",2540830020,"04",445000,3,2.25,1630,3,1310,320,1986,0,98011,47.7275,-122.232
"13706",7214800190,"01",490000,4,2.25,2110,3,1630,480,1978,0,98072,47.752,-122.144
"13707",9169100185,"02",565000,3,1.75,1490,3,1250,240,1954,0,98136,47.5257,-122.392
"13708",859000022,"08",330000,3,2.5,1740,3,1320,420,2008,0,98106,47.5248,-122.365
"13709",1180005050,"12",463000,4,2.75,1900,3,1300,600,1961,0,98178,47.495,-122.229
"13710",3625700010,"05",1870000,5,4,4510,3,4510,0,1969,2002,98040,47.5309,-122.228
"13711",8902000050,"10",622200,3,1.75,1720,3,1420,300,1959,0,98125,47.7062,-122.304
"13712",1972200698,"05",474800,2,3.25,1400,3,1400,0,2000,0,98103,47.6534,-122.353
"13713",415100010,"06",465000,4,2.5,2090,5,1320,770,1965,0,98133,47.7467,-122.339
"13714",5500200010,"10",389950,3,1.75,1580,3,1580,0,1966,0,98177,47.7776,-122.375
"13715",1842390130,"10",650000,4,2.5,2620,4,2620,0,1984,0,98052,47.7014,-122.122
"13716",6362900007,"09",395000,3,2,1500,3,870,630,2003,0,98144,47.5962,-122.301
"13717",5466380050,"12",304500,4,2.5,2030,3,2030,0,2001,0,98031,47.388,-122.176
"13718",4127000050,"01",485000,3,2.5,1540,3,770,770,1938,2013,98038,47.3729,-122.037
"13719",8084900170,"10",1562000,5,3,3910,4,2890,1020,1960,0,98004,47.6326,-122.217
"13720",2205700470,"01",650500,5,4.25,3920,3,3920,0,1955,2005,98006,47.5766,-122.151
"13721",3629200020,"02",960000,4,2.5,3180,4,3180,0,1986,0,98040,47.5328,-122.226
"13722",6070800050,"02",710000,3,2.5,2330,3,2330,0,1997,0,98006,47.5467,-122.181
"13723",6329000185,"03",540000,3,2.5,2600,3,2150,450,1912,0,98146,47.4997,-122.379
"13724",8815400020,"07",601000,4,1.75,1950,5,1040,910,1951,0,98115,47.6755,-122.285
"13725",1742800430,"05",463828,5,1.75,3250,3,1650,1600,1965,0,98055,47.4883,-122.225
"13726",7202310010,"10",597500,3,2.5,2620,3,2620,0,2002,0,98053,47.6849,-122.037
"13727",1525079056,"05",284000,3,1.75,1800,3,1800,0,1968,0,98014,47.6517,-121.906
"13728",4140900050,"01",440000,4,1.75,2180,3,2000,180,1966,0,98028,47.7638,-122.27
"13729",7387500235,"05",340000,3,1.75,1960,3,980,980,1948,0,98106,47.5208,-122.364
"13730",7387500235,"03",363000,3,1.75,1960,3,980,980,1948,0,98106,47.5208,-122.364
"13731",2621760290,"08",365000,4,2.5,2800,4,2800,0,1997,0,98042,47.3695,-122.108
"13732",6046401300,"06",428000,3,2,1310,3,780,530,1986,0,98103,47.6911,-122.35
"13733",3326069026,"04",6e+05,3,1.75,2340,3,2340,0,1988,0,98053,47.6989,-122.044
"13734",6608500290,"10",405000,3,2.5,1430,3,1430,0,1960,0,98033,47.7012,-122.166
"13735",1862700290,"07",339900,4,2.5,2340,3,1610,730,1981,0,98003,47.3363,-122.331
"13736",2804600005,"12",1050000,3,2,2090,4,1530,560,1931,0,98112,47.6433,-122.3
"13737",7431500280,"11",959750,4,3,3060,4,2460,600,1957,0,98008,47.6205,-122.096
"13738",2817850290,"12",258000,3,2,1790,3,1790,0,1998,0,98001,47.2634,-122.289
"13739",3205100080,"07",468000,3,1.5,1830,5,1830,0,1962,0,98056,47.539,-122.18
"13740",2464400280,"05",710000,4,3.5,2850,3,1970,880,1905,1996,98115,47.6855,-122.321
"13741",3764650010,"05",5e+05,3,2.5,2300,3,2300,0,1998,0,98034,47.7326,-122.197
"13742",3521069150,"10",431000,3,2.5,2440,4,2440,0,1996,0,98022,47.2689,-122.01
"13743",4345000440,"02",241500,3,2,1310,3,870,440,1995,0,98030,47.3639,-122.186
"13744",2600130190,"11",982000,4,2.5,2790,3,2790,0,1987,0,98006,47.5483,-122.158
"13745",7985100190,"01",248500,3,2.5,1360,3,1360,0,1988,0,98003,47.3304,-122.302
"13746",305010050,"12",665000,4,2.5,2510,3,2510,0,1998,0,98075,47.5847,-122.032
"13747",3761100257,"07",1215000,3,3,4560,3,4040,520,2001,0,98034,47.7024,-122.243
"13748",3347401315,"06",220000,3,2,1410,4,1410,0,1940,0,98178,47.4968,-122.277
"13749",513000585,"07",631500,4,2,2530,4,1910,620,1910,0,98116,47.5778,-122.382
"13750",1049010050,"12",386100,3,2,1270,5,1270,0,1972,0,98034,47.7381,-122.179
"13751",1370802455,"08",1050000,4,4.5,3180,4,1990,1190,1929,0,98199,47.6402,-122.405
"13752",4206901435,"01",650000,2,1.75,1450,4,1350,100,1903,0,98105,47.6571,-122.326
"13753",1467400095,"02",545000,4,1.75,2040,5,1160,880,1959,0,98038,47.3844,-122
"13754",2592210290,"10",870000,4,2.5,2650,4,2650,0,1984,0,98006,47.5496,-122.14
"13755",3034200275,"08",380000,3,1.75,1240,4,1240,0,1973,0,98133,47.7175,-122.331
"13756",1646501845,"09",570000,3,2,1270,5,1270,0,1911,0,98117,47.685,-122.359
"13757",8081020380,"02",1200000,4,2.5,3350,3,1760,1590,1995,0,98006,47.5507,-122.133
"13758",5700002285,"10",495000,4,1.75,2040,4,1020,1020,1917,0,98144,47.5754,-122.288
"13759",6392002635,"06",594000,4,1.75,1870,4,1200,670,1937,0,98115,47.6843,-122.283
"13760",6822100305,"08",465000,3,1.75,1720,4,900,820,1943,0,98199,47.6493,-122.401
"13761",7300410010,"12",340000,4,2.5,2690,3,2690,0,1998,0,98092,47.3314,-122.171
"13762",925069134,"09",870000,4,2,3090,3,3090,0,1990,0,98052,47.6748,-122.049
"13763",2114700460,"08",249000,3,1.5,1070,4,1070,0,1940,0,98106,47.5335,-122.349
"13764",3326059238,"05",5e+05,4,2.25,2050,3,2050,0,1994,0,98033,47.7003,-122.165
"13765",3750606890,"06",220000,3,1.5,1660,3,1660,0,1981,0,98001,47.2589,-122.279
"13766",9117100130,"08",368500,5,1.75,2810,4,1520,1290,1965,0,98055,47.4361,-122.193
"13767",5469502660,"09",439950,4,2.25,2460,4,1720,740,1977,0,98042,47.3762,-122.16
"13768",3356402232,"09",179900,3,1.75,1230,3,1230,0,1970,0,98001,47.2878,-122.251
"13769",8030500010,"05",490000,4,2.5,2360,3,2360,0,2003,0,98011,47.7731,-122.167
"13770",2425700022,"09",425000,4,1.75,1730,2,980,750,1955,0,98004,47.5979,-122.194
"13771",3956100050,"08",533300,4,2.5,2770,3,2770,0,1991,0,98045,47.4815,-121.768
"13772",5292200010,"01",447500,4,2,1770,3,1630,140,1924,1975,98118,47.5563,-122.281
"13773",4178310080,"07",768000,5,2.75,3030,4,3030,0,1980,0,98007,47.6186,-122.146
"13774",1180002745,"05",285000,3,1.75,2380,3,1320,1060,1935,0,98178,47.498,-122.222
"13775",4047200655,"05",336900,3,1.75,1780,4,1780,0,1979,0,98019,47.7731,-121.897
"13776",9477000080,"07",415000,4,1.5,1540,3,1540,0,1967,0,98034,47.734,-122.193
"13777",3905100840,"07",5e+05,3,2.25,1580,4,1580,0,1994,0,98029,47.5694,-122.005
"13778",7885800290,"11",337000,4,2.5,3200,3,3200,0,2003,0,98042,47.3486,-122.153
"13779",9475710170,"09",419950,4,2.5,2220,3,2220,0,2002,0,98059,47.49,-122.15
"13780",6885900415,"01",290000,4,2.75,2240,5,1380,860,1946,0,98133,47.7427,-122.34
"13781",5285200020,"07",349950,2,1.75,1640,4,1040,600,1948,0,98118,47.5162,-122.26
"13782",4039400430,"05",330000,3,1.5,1170,4,1170,0,1960,0,98007,47.6057,-122.135
"13783",2481610170,"06",965000,4,2.25,3160,4,3160,0,1981,0,98072,47.7337,-122.132
"13784",1795910420,"10",515000,3,2.5,2100,3,2100,0,1986,0,98052,47.7242,-122.105
"13785",7135521680,"05",665000,4,2.5,2600,3,2600,0,1996,0,98059,47.5283,-122.146
"13786",2011000020,"08",265000,3,1.75,1630,4,1630,0,1985,0,98198,47.3816,-122.313
"13787",1196002395,"09",545400,3,2,2850,3,2340,510,2004,0,98023,47.3378,-122.348
"13788",3876590420,"06",350000,4,3,2560,3,2560,0,2004,0,98092,47.3274,-122.178
"13789",4358700164,"11",260000,2,1.5,980,3,840,140,2001,0,98133,47.7075,-122.336
"13790",7631800015,"04",2510000,3,3.25,5480,3,5480,0,1991,0,98166,47.4558,-122.371
"13791",3260810150,"09",355000,3,2,2160,3,2160,0,2000,0,98003,47.3474,-122.303
"13792",7015201015,"10",879000,3,3,3030,4,2080,950,1929,0,98119,47.647,-122.369
"13793",9348700450,"08",833000,4,3.5,3560,3,2590,970,2006,0,98052,47.7054,-122.107
"13794",2254502070,"11",512500,3,3,2260,3,2260,0,1909,1972,98122,47.6094,-122.31
"13795",8127700210,"04",6e+05,2,1.75,1560,5,880,680,1946,0,98199,47.6419,-122.394
"13796",2926049237,"10",417500,5,3,2270,3,1340,930,1995,0,98125,47.7191,-122.315
"13797",7785000230,"05",970000,5,3,3480,4,3480,0,1964,0,98040,47.5757,-122.216
"13798",2025701390,"08",316000,3,2.25,1900,4,1900,0,1992,0,98038,47.3495,-122.037
"13799",1561900330,"03",397500,4,3,2350,3,1650,700,1989,0,98031,47.4194,-122.211
"13800",1370800940,"07",1350000,3,2.5,2390,3,1700,690,1952,0,98199,47.6389,-122.409
"13801",8691300900,"08",840000,4,2.5,3730,3,3730,0,1997,0,98075,47.587,-121.976
"13802",5104510490,"05",312900,4,2.5,1630,3,1630,0,2003,0,98038,47.3546,-122.015
"13803",2771604791,"07",680000,3,1.75,2140,3,1070,1070,1952,0,98199,47.636,-122.391
"13804",2537500040,"03",763000,4,2.5,3220,3,3220,0,1994,0,98075,47.5849,-122.03
"13805",3332500100,"04",475000,3,2.5,1800,3,1690,110,2004,0,98118,47.5491,-122.276
"13806",7625702616,"11",219000,2,2.5,809,3,809,0,2003,0,98136,47.5499,-122.384
"13807",2561330040,"03",415000,3,2.25,1820,3,1240,580,1977,0,98074,47.6157,-122.05
"13808",9277200065,"02",616000,3,2,2900,3,1520,1380,1959,0,98116,47.5789,-122.396
"13809",5315101728,"03",770000,4,3,2320,3,1260,1060,1943,2000,98040,47.5893,-122.232
"13810",326069164,"04",840000,4,2.5,3450,3,3450,0,2000,0,98072,47.7625,-122.025
"13811",9348700610,"12",8e+05,4,3.75,3370,3,3370,0,2005,0,98052,47.7063,-122.106
"13812",1453601502,"02",303697,4,2,2520,3,1600,920,1955,0,98125,47.7263,-122.291
"13813",6705850300,"04",754999,4,2.5,3010,3,3010,0,1992,0,98075,47.578,-122.053
"13814",3720800115,"03",982218,3,1.75,2340,3,2340,0,1988,0,98102,47.6451,-122.319
"13815",8079040330,"09",406500,3,2,1780,3,1780,0,1992,0,98059,47.5062,-122.149
"13816",1824079052,"04",1650000,4,3.25,4200,4,4200,0,1993,0,98024,47.5607,-121.961
"13817",1923300315,"02",565000,2,1.75,1720,5,860,860,1925,0,98103,47.686,-122.351
"13818",7237500650,"02",1284000,5,4.25,5040,3,5040,0,2004,0,98059,47.5282,-122.133
"13819",3100500065,"07",970000,5,2.75,3500,3,2950,550,1927,2007,98126,47.5527,-122.379
"13820",7954300740,"09",527000,4,2.5,2830,3,2830,0,2000,0,98056,47.5227,-122.19
"13821",4046601460,"06",407193,4,2,1880,3,1880,0,1978,0,98014,47.6959,-121.921
"13822",6933600456,"03",970000,4,2.75,3600,3,2610,990,2004,0,98199,47.6487,-122.388
"13823",9357000650,"05",535000,4,2.5,2340,3,2340,0,1921,2013,98146,47.5117,-122.379
"13824",7347600490,"08",245000,3,2,2040,3,810,1230,1910,0,98168,47.478,-122.278
"13825",5095400760,"06",337000,3,1.75,1310,3,1310,0,1993,0,98059,47.4695,-122.07
"13826",1245003660,"03",630000,3,2,1470,3,1090,380,1950,1996,98033,47.6829,-122.202
"13827",3275300040,"06",320000,3,1.75,1370,4,1370,0,1983,0,98003,47.2575,-122.312
"13828",6664900330,"02",293000,3,2.5,1990,3,1990,0,1990,0,98023,47.2908,-122.351
"13829",8648220150,"05",226500,3,1.75,1640,3,1130,510,1988,0,98042,47.3586,-122.074
"13830",3876313170,"12",436000,3,2.25,1770,4,1350,420,1976,0,98072,47.7358,-122.17
"13831",2738600220,"08",451000,3,2.5,2050,3,2050,0,2005,0,98072,47.7746,-122.158
"13832",2267000485,"12",635000,3,1.5,2240,5,1120,1120,1955,0,98117,47.6927,-122.395
"13833",2310110230,"05",329900,3,2.5,2170,3,2170,0,2004,0,98038,47.3503,-122.039
"13834",7974200777,"11",531000,2,1.5,1260,4,1260,0,1926,0,98115,47.6792,-122.287
"13835",2025059201,"07",725000,3,1.75,1880,3,1380,500,1967,0,98004,47.634,-122.204
"13836",1074100110,"05",355300,3,2.5,1620,5,1620,0,1955,0,98133,47.7708,-122.335
"13837",8000200090,"04",280000,3,2.5,1610,3,1610,0,1996,0,98003,47.2583,-122.3
"13838",1247100035,"06",1095000,4,2.75,3330,4,3330,0,1995,0,98033,47.6821,-122.19
"13839",7010700210,"06",605004,4,2,1370,3,1370,0,1951,1994,98199,47.6593,-122.394
"13840",9523100026,"07",748000,4,2.5,3170,4,2570,600,1925,0,98103,47.6655,-122.34
"13841",1093000090,"04",776000,2,2,1990,4,1010,980,1941,0,98115,47.6792,-122.303
"13842",8665900331,"01",418000,3,1.75,1670,3,1370,300,1958,0,98155,47.7681,-122.307
"13843",3370000150,"08",440000,4,2.5,2800,3,2800,0,2001,0,98038,47.3552,-122.063
"13844",1853080540,"11",858450,5,2.75,3460,3,3460,0,2011,0,98074,47.5908,-122.062
"13845",1023089197,"10",390000,3,2,1930,3,1930,0,1969,0,98045,47.4906,-121.775
"13846",1175001075,"09",957000,4,3,2370,3,1750,620,1969,2008,98107,47.6718,-122.394
"13847",8129700985,"04",7e+05,3,1.75,1350,4,1350,0,1925,0,98103,47.6581,-122.354
"13848",9406500600,"02",239950,2,1.5,1068,3,1068,0,1990,0,98028,47.753,-122.244
"13849",3754501240,"02",1550000,3,4,5120,3,4490,630,2008,0,98034,47.7052,-122.223
"13850",2226069018,"11",805000,4,2.5,3960,3,3960,0,2000,0,98077,47.7249,-122.024
"13851",4206901215,"06",920000,4,3.25,2420,5,1870,550,1911,0,98105,47.6567,-122.325
